"interface_id","hostname","private_name","primary","interface","designation","mac","ipv4","ipv6"
"5177","cn2962","cn2962-ilo","0","iLO4","ilo","70:10:6F:B0:1C:42","10.4.8.46","NULL"
"5178","cn2963","cn2963-mgmt","0","eth0","mgmt","70:10:6F:B0:23:4C","10.90.8.47","NULL"
"5179","cn2963","cn2963-e0","0","ib0","e0","0xe0071bffff73c1d","10.2.8.47","NULL"
"5180","cn2963","cn2963-ilo","0","iLO4","ilo","70:10:6F:B0:23:4A","10.4.8.47","NULL"
"5181","cn2964","cn2964-mgmt","0","eth0","mgmt","70:10:6F:B0:1C:54","10.90.8.48","NULL"
"5182","cn2964","cn2964-e0","0","ib0","e0","0xe0071bffff6d977","10.2.8.48","NULL"
"5183","cn2964","cn2964-ilo","0","iLO4","ilo","70:10:6F:B0:1C:52","10.4.8.48","NULL"
"5184","cn2965","cn2965-mgmt","0","eth0","mgmt","70:10:6F:B0:20:7C","10.90.8.49","NULL"
"5185","cn2965","cn2965-e0","0","ib0","e0","0xe0071bffff6d8a6","10.2.8.49","NULL"
"5186","cn2965","cn2965-ilo","0","iLO4","ilo","70:10:6F:B0:20:7A","10.4.8.49","NULL"
"5187","cn2966","cn2966-mgmt","0","eth0","mgmt","70:10:6F:B0:21:D0","10.90.8.50","NULL"
"5188","cn2966","cn2966-e0","0","ib0","e0","0xe0071bffff6f0c9","10.2.8.50","NULL"
"5189","cn2967","cn2967-mgmt","0","eth0","mgmt","70:10:6F:B1:B9:86","10.90.8.51","NULL"
"5190","cn2967","cn2967-e0","0","ib0","e0","0xe0071bffff6da98","10.2.8.51","NULL"
"5191","cn2967","cn2967-ilo","0","iLO4","ilo","70:10:6F:B1:B9:84","10.4.8.51","NULL"
"5192","cn2969","cn2969-mgmt","0","eth0","mgmt","70:10:6F:B0:19:9C","10.90.8.53","NULL"
"5193","cn2969","cn2969-e0","0","ib0","e0","0xe0071bffff6d8a1","10.2.8.53","NULL"
"5194","cn2970","cn2970-mgmt","0","eth0","mgmt","70:10:6F:B0:26:5C","10.90.8.54","NULL"
"5195","cn2970","cn2970-e0","0","ib0","e0","0xe0071bffff72dfe","10.2.8.54","NULL"
"5196","cn2970","cn2970-ilo","0","iLO4","ilo","70:10:6F:B0:26:5A","10.4.8.54","NULL"
"5197","cn2971","cn2971-mgmt","0","eth0","mgmt","70:10:6F:B1:B7:62","10.90.8.55","NULL"
"5198","cn2971","cn2971-e0","0","ib0","e0","0xe0071bffff6db80","10.2.8.55","NULL"
"5199","cn2971","cn2971-ilo","0","iLO4","ilo","70:10:6F:B1:B7:60","10.4.8.55","NULL"
"5200","cn2972","cn2972-mgmt","0","eth0","mgmt","70:10:6F:B0:23:64","10.90.8.56","NULL"
"5201","cn2972","cn2972-e0","0","ib0","e0","0xe0071bffff73e10","10.2.8.56","NULL"
"5202","cn2972","cn2972-ilo","0","iLO4","ilo","70:10:6F:B0:23:62","10.4.8.56","NULL"
"5203","cn2973","cn2973-mgmt","0","eth0","mgmt","70:10:6F:52:CF:8E","10.90.8.57","NULL"
"5204","cn2973","cn2973-e0","0","ib0","e0","0xe0071bffff73d1e","10.2.8.57","NULL"
"5205","cn2973","cn2973-ilo","0","iLO4","ilo","70:10:6F:52:CF:8C","10.4.8.57","NULL"
"5206","cn2974","cn2974-mgmt","0","eth0","mgmt","70:10:6F:B0:21:C0","10.90.8.58","NULL"
"5207","cn2974","cn2974-e0","0","ib0","e0","0xe0071bffff73d1f","10.2.8.58","NULL"
"5208","cn2975","cn2975-mgmt","0","eth0","mgmt","70:10:6F:B5:28:C4","10.90.8.59","NULL"
"5209","cn2975","cn2975-e0","0","ib0","e0","0xe0071bffff73c1f","10.2.8.59","NULL"
"5210","cn2975","cn2975-ilo","0","iLO4","ilo","70:10:6F:B5:28:C2","10.4.8.59","NULL"
"5211","cn2976","cn2976-mgmt","0","eth0","mgmt","70:10:6F:B0:1F:60","10.90.8.60","NULL"
"5212","cn2976","cn2976-e0","0","ib0","e0","0xe0071bffff73942","10.2.8.60","NULL"
"5213","cn2976","cn2976-ilo","0","iLO4","ilo","70:10:6F:B0:1F:5E","10.4.8.60","NULL"
"5214","cn2977","cn2977-mgmt","0","eth0","mgmt","70:10:6F:B0:22:FC","10.90.8.61","NULL"
"5215","cn2977","cn2977-e0","0","ib0","e0","0xe0071bffff6d0af","10.2.8.61","NULL"
"5216","cn2977","cn2977-ilo","0","iLO4","ilo","70:10:6F:B0:22:FA","10.4.8.61","NULL"
"5217","cn2978","cn2978-mgmt","0","eth0","mgmt","70:10:6F:B0:22:48","10.90.8.62","NULL"
"5218","cn2978","cn2978-e0","0","ib0","e0","0xe0071bffff6de29","10.2.8.62","NULL"
"5219","cn2978","cn2978-ilo","0","iLO4","ilo","70:10:6F:B0:22:46","10.4.8.62","NULL"
"5220","cn2979","cn2979-mgmt","0","eth0","mgmt","70:10:6F:B0:23:C8","10.90.8.63","NULL"
"5221","cn2979","cn2979-e0","0","ib0","e0","0xe0071bffff6de28","10.2.8.63","NULL"
"5222","cn2979","cn2979-ilo","0","iLO4","ilo","70:10:6F:B0:23:C6","10.4.8.63","NULL"
"5223","cn2980","cn2980-mgmt","0","eth0","mgmt","70:10:6F:B6:D0:5A","10.90.8.64","NULL"
"5224","cn2980","cn2980-e0","0","ib0","e0","0xe0071bffff73115","10.2.8.64","NULL"
"5225","cn2980","cn2980-ilo","0","iLO4","ilo","70:10:6F:B6:D0:58","10.4.8.64","NULL"
"5226","cn2981","cn2981-mgmt","0","eth0","mgmt","70:10:6F:B6:D2:F2","10.90.8.65","NULL"
"5227","cn2981","cn2981-e0","0","ib0","e0","0xe0071bffff73118","10.2.8.65","NULL"
"5228","cn2981","cn2981-ilo","0","iLO4","ilo","70:10:6F:B6:D2:F0","10.4.8.65","NULL"
"5229","cn2982","cn2982-mgmt","0","eth0","mgmt","70:10:6F:B6:D5:5E","10.90.8.66","NULL"
"5230","cn2982","cn2982-e0","0","ib0","e0","0xe0071bffff7311a","10.2.8.66","NULL"
"5231","cn2982","cn2982-ilo","0","iLO4","ilo","70:10:6F:B6:D5:5C","10.4.8.66","NULL"
"5232","cn2983","cn2983-mgmt","0","eth0","mgmt","70:10:6F:B6:D5:BA","10.90.8.67","NULL"
"5233","cn2983","cn2983-e0","0","ib0","e0","0xe0071bffff7311f","10.2.8.67","NULL"
"5234","cn2984","cn2984-mgmt","0","eth0","mgmt","70:10:6F:B0:22:78","10.90.8.68","NULL"
"5235","cn2984","cn2984-e0","0","ib0","e0","0xe0071bffff73719","10.2.8.68","NULL"
"5236","cn2985","cn2985-mgmt","0","eth0","mgmt","70:10:6F:B0:26:04","10.90.8.69","NULL"
"5237","cn2985","cn2985-e0","0","ib0","e0","0xe0071bffff73d10","10.2.8.69","NULL"
"5238","cn2985","cn2985-ilo","0","iLO4","ilo","70:10:6F:B0:26:02","10.4.8.69","NULL"
"5239","cn2986","cn2986-mgmt","0","eth0","mgmt","70:10:6F:B0:23:68","10.90.8.70","NULL"
"5240","cn2986","cn2986-e0","0","ib0","e0","0xe0071bffff73c1e","10.2.8.70","NULL"
"5241","cn2987","cn2987-mgmt","0","eth0","mgmt","70:10:6F:B0:26:A0","10.90.8.71","NULL"
"5242","cn2987","cn2987-e0","0","ib0","e0","0xe0071bffff73810","10.2.8.71","NULL"
"5243","cn2987","cn2987-ilo","0","iLO4","ilo","70:10:6F:B0:26:9E","10.4.8.71","NULL"
"5244","cn2988","cn2988-mgmt","0","eth0","mgmt","70:10:6F:B5:0D:90","10.90.8.72","NULL"
"5245","cn2988","cn2988-e0","0","ib0","e0","0xe0071bffff72ff9","10.2.8.72","NULL"
"5246","cn2988","cn2988-ilo","0","iLO4","ilo","70:10:6F:B5:0D:8E","10.4.8.72","NULL"
"5247","cn2989","cn2989-mgmt","0","eth0","mgmt","70:10:6F:B5:17:C0","10.90.8.73","NULL"
"5248","cn2989","cn2989-e0","0","ib0","e0","0xe0071bffff73116","10.2.8.73","NULL"
"5249","cn2989","cn2989-ilo","0","iLO4","ilo","70:10:6F:B5:17:BE","10.4.8.73","NULL"
"5250","cn2990","cn2990-mgmt","0","eth0","mgmt","70:10:6F:B5:19:74","10.90.8.74","NULL"
"5251","cn2990","cn2990-e0","0","ib0","e0","0xe0071bffff73119","10.2.8.74","NULL"
"5252","cn2990","cn2990-ilo","0","iLO4","ilo","70:10:6F:B5:19:72","10.4.8.74","NULL"
"5253","cn2991","cn2991-mgmt","0","eth0","mgmt","70:10:6F:B5:16:70","10.90.8.75","NULL"
"5254","cn2991","cn2991-e0","0","ib0","e0","0xe0071bffff73212","10.2.8.75","NULL"
"5255","cn2991","cn2991-ilo","0","iLO4","ilo","70:10:6F:B5:16:6E","10.4.8.75","NULL"
"5256","cn2992","cn2992-mgmt","0","eth0","mgmt","70:10:6F:B5:0F:48","10.90.8.76","NULL"
"5257","cn2992","cn2992-e0","0","ib0","e0","0xe0071bffff72ffd","10.2.8.76","NULL"
"5258","cn2992","cn2992-ilo","0","iLO4","ilo","70:10:6F:B5:0F:46","10.4.8.76","NULL"
"5259","cn2993","cn2993-mgmt","0","eth0","mgmt","70:10:6F:B5:0D:9C","10.90.8.77","NULL"
"5260","cn2993","cn2993-e0","0","ib0","e0","0xe0071bffff72ff8","10.2.8.77","NULL"
"5261","cn2993","cn2993-ilo","0","iLO4","ilo","70:10:6F:B5:0D:9A","10.4.8.77","NULL"
"5262","cn2994","cn2994-mgmt","0","eth0","mgmt","70:10:6F:B5:0F:44","10.90.8.78","NULL"
"5263","cn2994","cn2994-e0","0","ib0","e0","0xe0071bffff73607","10.2.8.78","NULL"
"5264","cn2995","cn2995-mgmt","0","eth0","mgmt","70:10:6F:B5:0B:BC","10.90.8.79","NULL"
"5265","cn2995","cn2995-e0","0","ib0","e0","0xe0071bffff73000","10.2.8.79","NULL"
"5266","cn2995","cn2995-ilo","0","iLO4","ilo","70:10:6F:B5:0B:BA","10.4.8.79","NULL"
"5267","cn2996","cn2996-e0","0","ib0","e0","0xe0071bffff6dc7d","10.2.8.80","NULL"
"5268","cn2996","cn2996-ilo","0","iLO4","ilo","70:10:6F:C5:C8:36","10.4.8.80","NULL"
"5269","cn2997","cn2997-mgmt","0","eth0","mgmt","70:10:6F:B0:21:40","10.90.8.81","NULL"
"5270","cn2997","cn2997-e0","0","ib0","e0","0xe0071bffff6d3a8","10.2.8.81","NULL"
"5271","cn2997","cn2997-ilo","0","iLO4","ilo","70:10:6F:B0:21:3E","10.4.8.81","NULL"
"5272","cn2998","cn2998-mgmt","0","eth0","mgmt","70:10:6F:B0:24:E4","10.90.8.82","NULL"
"5273","cn2998","cn2998-e0","0","ib0","e0","0xe0071bffff7331e","10.2.8.82","NULL"
"5274","cn2998","cn2998-ilo","0","iLO4","ilo","70:10:6F:B0:24:E2","10.4.8.82","NULL"
"5275","cn2999","cn2999-mgmt","0","eth0","mgmt","70:10:6F:B0:21:AC","10.90.8.83","NULL"
"5276","cn2999","cn2999-e0","0","ib0","e0","0xe0071bffff6dea4","10.2.8.83","NULL"
"5277","cn2999","cn2999-ilo","0","iLO4","ilo","70:10:6F:B0:21:AA","10.4.8.83","NULL"
"5278","cn3000","cn3000-mgmt","0","eth0","mgmt","70:10:6F:B0:23:DC","10.90.8.84","NULL"
"5279","cn3000","cn3000-e0","0","ib0","e0","0xe0071bffff73d1d","10.2.8.84","NULL"
"5280","cn3001","cn3001-mgmt","0","eth0","mgmt","70:10:6F:B0:28:D4","10.90.8.85","NULL"
"5281","cn3001","cn3001-e0","0","ib0","e0","0xe0071bffff73024","10.2.8.85","NULL"
"5282","cn3001","cn3001-ilo","0","iLO4","ilo","70:10:6F:B0:28:D2","10.4.8.85","NULL"
"5283","cn3002","cn3002-mgmt","0","eth0","mgmt","70:10:6F:B0:19:98","10.90.8.86","NULL"
"5284","cn3002","cn3002-e0","0","ib0","e0","0xe0071bffff7331f","10.2.8.86","NULL"
"5285","cn3002","cn3002-ilo","0","iLO4","ilo","70:10:6F:B0:19:96","10.4.8.86","NULL"
"5286","cn3003","cn3003-mgmt","0","eth0","mgmt","70:10:6F:B0:25:A8","10.90.8.87","NULL"
"5287","cn3003","cn3003-e0","0","ib0","e0","0xe0071bffff6dd86","10.2.8.87","NULL"
"5288","cn3003","cn3003-ilo","0","iLO4","ilo","70:10:6F:B0:25:A6","10.4.8.87","NULL"
"5289","cn3004","cn3004-mgmt","0","eth0","mgmt","70:10:6F:B5:14:F8","10.90.8.88","NULL"
"5290","cn3004","cn3004-e0","0","ib0","e0","0xe0071bffff7311d","10.2.8.88","NULL"
"5291","cn3004","cn3004-ilo","0","iLO4","ilo","70:10:6F:B5:14:F6","10.4.8.88","NULL"
"5292","cn3005","cn3005-mgmt","0","eth0","mgmt","70:10:6F:C5:CC:14","10.90.8.89","NULL"
"5293","cn3005","cn3005-e0","0","ib0","e0","0xe0071bffff73419","10.2.8.89","NULL"
"5294","cn3005","cn3005-ilo","0","iLO4","ilo","70:10:6F:C5:CC:12","10.4.8.89","NULL"
"5295","cn3006","cn3006-mgmt","0","eth0","mgmt","70:10:6F:B0:24:8C","10.90.8.90","NULL"
"5296","cn3006","cn3006-e0","0","ib0","e0","0xe0071bffff73112","10.2.8.90","NULL"
"5297","cn3006","cn3006-ilo","0","iLO4","ilo","70:10:6F:B0:24:8A","10.4.8.90","NULL"
"5298","cn3007","cn3007-mgmt","0","eth0","mgmt","70:10:6F:B5:0E:18","10.90.8.91","NULL"
"5299","cn3007","cn3007-e0","0","ib0","e0","0xe0071bffff73117","10.2.8.91","NULL"
"5300","cn3008","cn3008-mgmt","0","eth0","mgmt","70:10:6F:B0:21:B8","10.90.8.92","NULL"
"5301","cn3008","cn3008-e0","0","ib0","e0","0xe0071bffff73e13","10.2.8.92","NULL"
"5302","cn3008","cn3008-ilo","0","iLO4","ilo","70:10:6F:B0:21:B6","10.4.8.92","NULL"
"5303","cn3009","cn3009-mgmt","0","eth0","mgmt","70:10:6F:B0:1F:A4","10.90.8.93","NULL"
"5304","cn3009","cn3009-e0","0","ib0","e0","0xe0071bffff73d15","10.2.8.93","NULL"
"5305","cn3009","cn3009-ilo","0","iLO4","ilo","70:10:6F:B0:1F:A2","10.4.8.93","NULL"
"5306","cn3010","cn3010-mgmt","0","eth0","mgmt","70:10:6F:B1:BC:DA","10.90.8.94","NULL"
"5307","cn3010","cn3010-e0","0","ib0","e0","0xe0071bffff73c1c","10.2.8.94","NULL"
"5308","cn3010","cn3010-ilo","0","iLO4","ilo","70:10:6F:B1:BC:D8","10.4.8.94","NULL"
"5309","cn3011","cn3011-mgmt","0","eth0","mgmt","70:10:6F:51:BF:34","10.90.8.95","NULL"
"5310","cn3011","cn3011-e0","0","ib0","e0","0xe0071bffff73d17","10.2.8.95","NULL"
"5311","cn3011","cn3011-ilo","0","iLO4","ilo","70:10:6F:51:BF:32","10.4.8.95","NULL"
"5312","cn3012","cn3012-mgmt","0","eth0","mgmt","70:10:6F:B5:29:D4","10.90.8.96","NULL"
"5313","cn3012","cn3012-e0","0","ib0","e0","0xe0071bffff674ed","10.2.8.96","NULL"
"5314","cn3013","cn3013-mgmt","0","eth0","mgmt","70:10:6F:B5:22:94","10.90.8.97","NULL"
"5315","cn3013","cn3013-e0","0","ib0","e0","0xe0071bffff675e3","10.2.8.97","NULL"
"5316","cn3013","cn3013-ilo","0","iLO4","ilo","70:10:6F:B5:22:92","10.4.8.97","NULL"
"5317","cn3014","cn3014-mgmt","0","eth0","mgmt","70:10:6F:B5:0E:B4","10.90.8.98","NULL"
"5318","cn3014","cn3014-e0","0","ib0","e0","0xe0071bffff670ff","10.2.8.98","NULL"
"5319","cn3014","cn3014-ilo","0","iLO4","ilo","70:10:6F:B5:0E:B2","10.4.8.98","NULL"
"5320","cn3015","cn3015-mgmt","0","eth0","mgmt","70:10:6F:B5:0B:D8","10.90.8.99","NULL"
"5321","cn3015","cn3015-e0","0","ib0","e0","0xe0071bffff674ee","10.2.8.99","NULL"
"5322","cn3015","cn3015-ilo","0","iLO4","ilo","70:10:6F:B5:0B:D6","10.4.8.99","NULL"
"5323","cn3016","cn3016-mgmt","0","eth0","mgmt","70:10:6F:B5:0A:4C","10.90.8.100","NULL"
"5324","cn3016","cn3016-e0","0","ib0","e0","0xe0071bffff67ce0","10.2.8.100","NULL"
"5325","cn3016","cn3016-ilo","0","iLO4","ilo","70:10:6F:B5:0A:4A","10.4.8.100","NULL"
"5326","cn3017","cn3017-mgmt","0","eth0","mgmt","70:10:6F:B5:1A:08","10.90.8.101","NULL"
"5327","cn3017","cn3017-e0","0","ib0","e0","0xe0071bffff67bed","10.2.8.101","NULL"
"5328","cn3017","cn3017-ilo","0","iLO4","ilo","70:10:6F:B5:1A:06","10.4.8.101","NULL"
"5329","cn3018","cn3018-mgmt","0","eth0","mgmt","70:10:6F:B5:29:74","10.90.8.102","NULL"
"5330","cn3018","cn3018-e0","0","ib0","e0","0xe0071bffff67fc4","10.2.8.102","NULL"
"5331","cn3018","cn3018-ilo","0","iLO4","ilo","70:10:6F:B5:29:72","10.4.8.102","NULL"
"5332","cn3019","cn3019-mgmt","0","eth0","mgmt","70:10:6F:B5:17:7C","10.90.8.103","NULL"
"5333","cn3019","cn3019-e0","0","ib0","e0","0xe0071bffff67fc2","10.2.8.103","NULL"
"5334","cn3019","cn3019-ilo","0","iLO4","ilo","70:10:6F:B5:17:7A","10.4.8.103","NULL"
"5335","cn3020","cn3020-mgmt","0","eth0","mgmt","70:10:6F:B5:1A:C4","10.90.8.104","NULL"
"5336","cn3020","cn3020-e0","0","ib0","e0","0xe0071bffff674ec","10.2.8.104","NULL"
"5337","cn3020","cn3020-ilo","0","iLO4","ilo","70:10:6F:B5:1A:C2","10.4.8.104","NULL"
"5338","cn3021","cn3021-mgmt","0","eth0","mgmt","70:10:6F:B5:22:A0","10.90.8.105","NULL"
"5339","cn3021","cn3021-e0","0","ib0","e0","0xe0071bffff675e5","10.2.8.105","NULL"
"5340","cn3021","cn3021-ilo","0","iLO4","ilo","70:10:6F:B5:22:9E","10.4.8.105","NULL"
"5341","cn3022","cn3022-mgmt","0","eth0","mgmt","70:10:6F:B5:11:94","10.90.8.106","NULL"
"5342","cn3022","cn3022-e0","0","ib0","e0","0xe0071bffff67ce1","10.2.8.106","NULL"
"5343","cn3022","cn3022-ilo","0","iLO4","ilo","70:10:6F:B5:11:92","10.4.8.106","NULL"
"5344","cn3023","cn3023-mgmt","0","eth0","mgmt","70:10:6F:B5:24:0C","10.90.8.107","NULL"
"5345","cn3023","cn3023-e0","0","ib0","e0","0xe0071bffff67ce2","10.2.8.107","NULL"
"5346","cn3023","cn3023-ilo","0","iLO4","ilo","70:10:6F:B5:24:0A","10.4.8.107","NULL"
"5347","cn3024","cn3024-mgmt","0","eth0","mgmt","70:10:6F:B5:23:04","10.90.8.108","NULL"
"5348","cn3024","cn3024-e0","0","ib0","e0","0xe0071bffff672d3","10.2.8.108","NULL"
"5349","cn3024","cn3024-ilo","0","iLO4","ilo","70:10:6F:B5:23:02","10.4.8.108","NULL"
"5350","cn3025","cn3025-mgmt","0","eth0","mgmt","70:10:6F:B0:23:84","10.90.8.109","NULL"
"5351","cn3025","cn3025-e0","0","ib0","e0","0xe0071bffff672d7","10.2.8.109","NULL"
"5352","cn3025","cn3025-ilo","0","iLO4","ilo","70:10:6F:B0:23:82","10.4.8.109","NULL"
"5353","cn3026","cn3026-mgmt","0","eth0","mgmt","70:10:6F:B5:0D:34","10.90.8.110","NULL"
"5354","cn3026","cn3026-e0","0","ib0","e0","0xe0071bffff672da","10.2.8.110","NULL"
"5355","cn3026","cn3026-ilo","0","iLO4","ilo","70:10:6F:B5:0D:32","10.4.8.110","NULL"
"5356","cn3027","cn3027-mgmt","0","eth0","mgmt","70:10:6F:B5:0C:F0","10.90.8.111","NULL"
"5357","cn3027","cn3027-e0","0","ib0","e0","0xe0071bffff672d9","10.2.8.111","NULL"
"5358","cn3027","cn3027-ilo","0","iLO4","ilo","70:10:6F:B5:0C:EE","10.4.8.111","NULL"
"5359","cn3028","cn3028-mgmt","0","eth0","mgmt","70:10:6F:B5:0D:20","10.90.8.112","NULL"
"5360","cn3028","cn3028-e0","0","ib0","e0","0xe0071bffff724fe","10.2.8.112","NULL"
"5361","cn3028","cn3028-ilo","0","iLO4","ilo","70:10:6F:B5:0D:1E","10.4.8.112","NULL"
"5362","cn3029","cn3029-mgmt","0","eth0","mgmt","70:10:6F:B5:0C:10","10.90.8.113","NULL"
"5363","cn3029","cn3029-e0","0","ib0","e0","0xe0071bffff73415","10.2.8.113","NULL"
"5364","cn3029","cn3029-ilo","0","iLO4","ilo","70:10:6F:B5:0C:0E","10.4.8.113","NULL"
"5365","cn3030","cn3030-mgmt","0","eth0","mgmt","70:10:6F:B5:11:5C","10.90.8.114","NULL"
"5366","cn3030","cn3030-e0","0","ib0","e0","0xe0071bffff7331c","10.2.8.114","NULL"
"5367","cn3030","cn3030-ilo","0","iLO4","ilo","70:10:6F:B5:11:5A","10.4.8.114","NULL"
"5368","cn3031","cn3031-mgmt","0","eth0","mgmt","70:10:6F:B5:0F:EC","10.90.8.115","NULL"
"5369","cn3031","cn3031-e0","0","ib0","e0","0xe0071bffff73203","10.2.8.115","NULL"
"5370","cn3031","cn3031-ilo","0","iLO4","ilo","70:10:6F:B5:0F:EA","10.4.8.115","NULL"
"5371","cn3032","cn3032-mgmt","0","eth0","mgmt","70:10:6F:B5:10:A4","10.90.8.116","NULL"
"5372","cn3032","cn3032-e0","0","ib0","e0","0xe0071bffff72ae9","10.2.8.116","NULL"
"5373","cn3032","cn3032-ilo","0","iLO4","ilo","70:10:6F:B5:10:A2","10.4.8.116","NULL"
"5374","cn3033","cn3033-mgmt","0","eth0","mgmt","70:10:6F:B5:29:EC","10.90.8.117","NULL"
"5375","cn3033","cn3033-e0","0","ib0","e0","0xe0071bffff72ae8","10.2.8.117","NULL"
"5376","cn3033","cn3033-ilo","0","iLO4","ilo","70:10:6F:B5:29:EA","10.4.8.117","NULL"
"5377","cn3034","cn3034-mgmt","0","eth0","mgmt","70:10:6F:B5:23:70","10.90.8.118","NULL"
"5378","cn3034","cn3034-e0","0","ib0","e0","0xe0071bffff72ae7","10.2.8.118","NULL"
"5379","cn3034","cn3034-ilo","0","iLO4","ilo","70:10:6F:B5:23:6E","10.4.8.118","NULL"
"5380","cn3035","cn3035-mgmt","0","eth0","mgmt","70:10:6F:B5:10:78","10.90.8.119","NULL"
"5381","cn3035","cn3035-e0","0","ib0","e0","0xe0071bffff728e8","10.2.8.119","NULL"
"5382","cn3035","cn3035-ilo","0","iLO4","ilo","70:10:6F:B5:10:76","10.4.8.119","NULL"
"5383","cn3036","cn3036-mgmt","0","eth0","mgmt","70:10:6F:B5:14:74","10.90.8.120","NULL"
"5384","cn3036","cn3036-e0","0","ib0","e0","0xe0071bffff6da7a","10.2.8.120","NULL"
"5385","cn3036","cn3036-ilo","0","iLO4","ilo","70:10:6F:B5:14:72","10.4.8.120","NULL"
"5386","cn3037","cn3037-mgmt","0","eth0","mgmt","70:10:6F:B5:0D:F0","10.90.8.121","NULL"
"5387","cn3037","cn3037-e0","0","ib0","e0","0xe0071bffff6d2a0","10.2.8.121","NULL"
"5388","cn3037","cn3037-ilo","0","iLO4","ilo","70:10:6F:B0:1B:5E","10.4.8.121","NULL"
"5389","cn3038","cn3038-mgmt","0","eth0","mgmt","70:10:6F:B5:1F:30","10.90.8.122","NULL"
"5390","cn3038","cn3038-e0","0","ib0","e0","0xe0071bffff73519","10.2.8.122","NULL"
"5391","cn3038","cn3038-ilo","0","iLO4","ilo","70:10:6F:B5:1F:2E","10.4.8.122","NULL"
"5392","cn3039","cn3039-mgmt","0","eth0","mgmt","70:10:6F:B5:0B:80","10.90.8.123","NULL"
"5393","cn3039","cn3039-e0","0","ib0","e0","0xe0071bffff73410","10.2.8.123","NULL"
"5394","cn3039","cn3039-ilo","0","iLO4","ilo","70:10:6F:B5:0B:7E","10.4.8.123","NULL"
"5395","cn3040","cn3040-mgmt","0","eth0","mgmt","70:10:6F:B5:0B:5C","10.90.8.124","NULL"
"5396","cn3040","cn3040-e0","0","ib0","e0","0xe0071bffff729ed","10.2.8.124","NULL"
"5397","cn3040","cn3040-ilo","0","iLO4","ilo","70:10:6F:B5:0B:5A","10.4.8.124","NULL"
"5398","cn3041","cn3041-mgmt","0","eth0","mgmt","70:10:6F:B5:22:9C","10.90.8.125","NULL"
"5399","cn3041","cn3041-e0","0","ib0","e0","0xe0071bffff6d79e","10.2.8.125","NULL"
"5400","cn3041","cn3041-ilo","0","iLO4","ilo","70:10:6F:B5:22:9A","10.4.8.125","NULL"
"5401","cn3042","cn3042-mgmt","0","eth0","mgmt","70:10:6F:B5:0D:A0","10.90.8.126","NULL"
"5402","cn3042","cn3042-e0","0","ib0","e0","0xe0071bffff6db77","10.2.8.126","NULL"
"5403","cn3042","cn3042-ilo","0","iLO4","ilo","70:10:6F:B5:0D:9E","10.4.8.126","NULL"
"5404","cn3043","cn3043-mgmt","0","eth0","mgmt","70:10:6F:B5:23:34","10.90.8.127","NULL"
"5405","cn3043","cn3043-e0","0","ib0","e0","0xe0071bffff6d492","10.2.8.127","NULL"
"5406","cn3043","cn3043-ilo","0","iLO4","ilo","70:10:6F:B5:23:32","10.4.8.127","NULL"
"5407","cn3044","cn3044-mgmt","0","eth0","mgmt","70:10:6F:B5:1E:A4","10.90.8.128","NULL"
"5408","cn3044","cn3044-e0","0","ib0","e0","0xe0071bffff6dc74","10.2.8.128","NULL"
"5409","cn3044","cn3044-ilo","0","iLO4","ilo","70:10:6F:B5:1E:A2","10.4.8.128","NULL"
"5410","cn3045","cn3045-mgmt","0","eth0","mgmt","70:10:6F:B1:AF:46","10.90.8.129","NULL"
"5411","cn3045","cn3045-e0","0","ib0","e0","0xe0071bffff7331d","10.2.8.129","NULL"
"5412","cn3045","cn3045-ilo","0","iLO4","ilo","70:10:6F:B1:AF:44","10.4.8.129","NULL"
"5413","cn3046","cn3046-mgmt","0","eth0","mgmt","70:10:6F:B5:1D:70","10.90.8.130","NULL"
"5414","cn3046","cn3046-e0","0","ib0","e0","0xe0071bffff73249","10.2.8.130","NULL"
"5415","cn3046","cn3046-ilo","0","iLO4","ilo","70:10:6F:B5:1D:6E","10.4.8.130","NULL"
"5416","cn3047","cn3047-mgmt","0","eth0","mgmt","70:10:6F:B5:1D:EC","10.90.8.131","NULL"
"5417","cn3047","cn3047-e0","0","ib0","e0","0xe0071bffff73014","10.2.8.131","NULL"
"5418","cn3047","cn3047-ilo","0","iLO4","ilo","70:10:6F:B5:1D:EA","10.4.8.131","NULL"
"5419","cn3048","cn3048-mgmt","0","eth0","mgmt","70:10:6F:B5:0A:A0","10.90.8.132","NULL"
"5420","cn3048","cn3048-e0","0","ib0","e0","0xe0071bffff67f47","10.2.8.132","NULL"
"5421","cn3048","cn3048-ilo","0","iLO4","ilo","70:10:6F:B5:0A:9E","10.4.8.132","NULL"
"5422","cn3049","cn3049-mgmt","0","eth0","mgmt","70:10:6F:B5:0C:48","10.90.8.133","NULL"
"5423","cn3049","cn3049-e0","0","ib0","e0","0xe0071bffff67f46","10.2.8.133","NULL"
"5424","cn3049","cn3049-ilo","0","iLO4","ilo","70:10:6F:B5:0C:46","10.4.8.133","NULL"
"5425","cn3050","cn3050-mgmt","0","eth0","mgmt","70:10:6F:B5:0B:28","10.90.8.134","NULL"
"5426","cn3050","cn3050-e0","0","ib0","e0","0xe0071bffff728fe","10.2.8.134","NULL"
"5427","cn3050","cn3050-ilo","0","iLO4","ilo","70:10:6F:B5:0B:26","10.4.8.134","NULL"
"5428","cn3051","cn3051-mgmt","0","eth0","mgmt","70:10:6F:B5:29:60","10.90.8.135","NULL"
